AREA_POND	M_0a9	M_10a19	M_20a29	M_30a39	M_40a49	M_50a59	M_60a69	M_70a79	M_80a89	M_90a99	M_100m	F_0a9	F_10a19	F_20a29	F_30a39	F_40a49	F_50a59	F_60a69	F_70a79	F_80a89	F_90a99	F_100m	Total	90a99	40a49	0a9	70a79	80a89	100m	60a69	10a19	20a29	30a39	50a59
3550308005105	998,0	1209,0	3049,0	2097,0	1626,0	1535,0	1116,0	768,0	336,0	47,0	1,0	914,0	1227,0	2722,0	2185,0	1940,0	1998,0	1556,0	1117,0	679,0	157,0	7,0	27284,0	204,0	3566,0	1912,0	1885,0	1015,0	8,0	2672,0	2436,0	5771,0	4282,0	3533,0
3550308005125	2774,0	3068,0	3550,0	3100,0	2621,0	1889,0	943,0	487,0	139,0	22,0	0,0	2683,0	3169,0	3772,0	3543,0	3016,0	2255,0	1334,0	750,0	290,0	43,0	2,0	39450,0	65,0	5637,0	5457,0	1237,0	429,0	2,0	2277,0	6237,0	7322,0	6643,0	4144,0
3550308005126	3018,0	3346,0	3473,0	2670,0	2175,0	1439,0	643,0	298,0	74,0	8,0	1,0	2855,0	3396,0	3544,0	3020,0	2397,0	1596,0	826,0	438,0	155,0	21,0	0,0	35393,0	29,0	4572,0	5873,0	736,0	229,0	1,0	1469,0	6742,0	7017,0	5690,0	3035,0
3550308005127	2595,0	2896,0	2906,0	2498,0	1720,0	1257,0	635,0	249,0	60,0	8,0	0,0	2480,0	2839,0	3063,0	2656,0	2053,0	1547,0	794,0	376,0	104,0	20,0	1,0	30757,0	28,0	3773,0	5075,0	625,0	164,0	1,0	1429,0	5735,0	5969,0	5154,0	2804,0
3550308005124	2401,0	2891,0	3300,0	2939,0	2448,0	1887,0	1059,0	587,0	222,0	39,0	1,0	2242,0	2720,0	3498,0	3245,0	2880,0	2506,0	1554,0	946,0	464,0	63,0	1,0	37893,0	102,0	5328,0	4643,0	1533,0	686,0	2,0	2613,0	5611,0	6798,0	6184,0	4393,0
3550308005006	2127,0	2061,0	2971,0	3151,0	2449,0	1900,0	1156,0	764,0	372,0	47,0	1,0	1968,0	2061,0	3318,0	3477,0	2714,0	2500,0	1683,0	1321,0	773,0	133,0	1,0	36948,0	180,0	5163,0	4095,0	2085,0	1145,0	2,0	2839,0	4122,0	6289,0	6628,0	4400,0
3550308005100	1811,0	1898,0	3135,0	3270,0	2621,0	2285,0	1566,0	1172,0	458,0	51,0	1,0	1788,0	1913,0	3470,0	3578,0	2925,0	2847,0	2319,0	1576,0	876,0	151,0	6,0	39717,0	202,0	5546,0	3599,0	2748,0	1334,0	7,0	3885,0	3811,0	6605,0	6848,0	5132,0
3550308005101	1273,0	1234,0	1690,0	1960,0	1789,0	1596,0	1156,0	683,0	305,0	44,0	1,0	1339,0	1270,0	1965,0	2444,0	2089,0	2018,0	1435,0	1005,0	638,0	99,0	2,0	26035,0	143,0	3878,0	2612,0	1688,0	943,0	3,0	2591,0	2504,0	3655,0	4404,0	3614,0
3550308005172	2079,0	2504,0	2909,0	2986,0	2955,0	2253,0	1262,0	665,0	193,0	14,0	0,0	2067,0	2436,0	3100,0	3586,0	3374,0	2783,0	1648,0	926,0	436,0	75,0	2,0	38253,0	89,0	6329,0	4146,0	1591,0	629,0	2,0	2910,0	4940,0	6009,0	6572,0	5036,0
3550308005170	2112,0	2253,0	2749,0	2783,0	2258,0	1693,0	902,0	460,0	153,0	13,0	0,0	1973,0	2303,0	3039,0	3160,0	2642,0	2082,0	1221,0	724,0	300,0	48,0	0,0	32868,0	61,0	4900,0	4085,0	1184,0	453,0	0,0	2123,0	4556,0	5788,0	5943,0	3775,0
3550308005171	1659,0	1854,0	2100,0	2462,0	2161,0	1632,0	1010,0	591,0	198,0	22,0	0,0	1535,0	1744,0	2396,0	2888,0	2597,0	1951,0	1405,0	863,0	435,0	62,0	1,0	29566,0	84,0	4758,0	3194,0	1454,0	633,0	1,0	2415,0	3598,0	4496,0	5350,0	3583,0
3550308005235	2567,0	3042,0	3416,0	3081,0	2369,0	1817,0	1079,0	492,0	146,0	22,0	2,0	2445,0	2908,0	3639,0	3413,0	2863,0	2238,0	1434,0	723,0	310,0	45,0	3,0	38054,0	67,0	5232,0	5012,0	1215,0	456,0	5,0	2513,0	5950,0	7055,0	6494,0	4055,0
3550308005236	3321,0	3664,0	3904,0	3592,0	2461,0	1633,0	848,0	363,0	85,0	6,0	1,0	3148,0	3631,0	4130,0	3897,0	2872,0	1999,0	1077,0	517,0	168,0	27,0	2,0	41346,0	33,0	5333,0	6469,0	880,0	253,0	3,0	1925,0	7295,0	8034,0	7489,0	3632,0
3550308005234	3248,0	3571,0	3970,0	3678,0	2607,0	1904,0	884,0	396,0	108,0	12,0	1,0	3133,0	3668,0	4144,0	4089,0	3173,0	2340,0	1179,0	629,0	281,0	44,0	0,0	43059,0	56,0	5780,0	6381,0	1025,0	389,0	1,0	2063,0	7239,0	8114,0	7767,0	4244,0
3550308005237	4289,0	4455,0	5031,0	4952,0	3440,0	2052,0	993,0	355,0	95,0	14,0	0,0	4059,0	4256,0	5495,0	5430,0	3767,0	2550,0	1343,0	571,0	194,0	18,0	0,0	53359,0	32,0	7207,0	8348,0	926,0	289,0	0,0	2336,0	8711,0	10526,0	10382,0	4602,0
3550308005233	2610,0	2896,0	3492,0	3125,0	2078,0	1641,0	786,0	338,0	93,0	16,0	0,0	2523,0	3048,0	3688,0	3325,0	2338,0	1927,0	948,0	465,0	160,0	25,0	1,0	35523,0	41,0	4416,0	5133,0	803,0	253,0	1,0	1734,0	5944,0	7180,0	6450,0	3568,0
3550308005137	3389,0	4032,0	4589,0	3881,0	3263,0	2437,0	1441,0	652,0	215,0	23,0	1,0	3282,0	4042,0	4862,0	4182,0	3747,0	2936,0	1826,0	940,0	415,0	61,0	1,0	50217,0	84,0	7010,0	6671,0	1592,0	630,0	2,0	3267,0	8074,0	9451,0	8063,0	5373,0
3550308005073	1635,0	1936,0	2275,0	2083,0	1832,0	1410,0	844,0	468,0	196,0	15,0	1,0	1449,0	1900,0	2439,0	2277,0	2126,0	1707,0	1211,0	826,0	331,0	58,0	1,0	27020,0	73,0	3958,0	3084,0	1294,0	527,0	2,0	2055,0	3836,0	4714,0	4360,0	3117,0
3550308005072	2060,0	2488,0	2824,0	2305,0	2017,0	1455,0	754,0	462,0	189,0	18,0	1,0	1954,0	2427,0	2864,0	2566,0	2273,0	1753,0	1081,0	726,0	339,0	36,0	2,0	30594,0	54,0	4290,0	4014,0	1188,0	528,0	3,0	1835,0	4915,0	5688,0	4871,0	3208,0
3550308005138	1858,0	2370,0	2515,0	2199,0	1896,0	1410,0	726,0	300,0	69,0	7,0	1,0	1827,0	2273,0	2759,0	2538,0	2361,0	1916,0	1052,0	448,0	152,0	29,0	2,0	28708,0	36,0	4257,0	3685,0	748,0	221,0	3,0	1778,0	4643,0	5274,0	4737,0	3326,0
3550308005230	3718,0	4250,0	4725,0	4199,0	3047,0	2085,0	1028,0	492,0	125,0	18,0	1,0	3632,0	4380,0	5084,0	4579,0	3492,0	2628,0	1363,0	705,0	268,0	39,0	3,0	49861,0	57,0	6539,0	7350,0	1197,0	393,0	4,0	2391,0	8630,0	9809,0	8778,0	4713,0
3550308005296	4242,0	4468,0	5039,0	4306,0	2933,0	1977,0	1037,0	296,0	81,0	12,0	0,0	3964,0	4607,0	5387,0	4836,0	3482,0	2361,0	1284,0	416,0	131,0	30,0	0,0	50889,0	42,0	6415,0	8206,0	712,0	212,0	0,0	2321,0	9075,0	10426,0	9142,0	4338,0
3550308005294	2407,0	2702,0	3043,0	2512,0	1851,0	1210,0	720,0	228,0	51,0	6,0	1,0	2393,0	2675,0	3096,0	2789,0	2136,0	1518,0	862,0	350,0	96,0	15,0	3,0	30664,0	21,0	3987,0	4800,0	578,0	147,0	4,0	1582,0	5377,0	6139,0	5301,0	2728,0
3550308005297	2346,0	2713,0	2695,0	2438,0	1703,0	1147,0	638,0	198,0	43,0	6,0	1,0	2348,0	2693,0	2914,0	2679,0	2063,0	1424,0	756,0	303,0	114,0	21,0	1,0	29244,0	27,0	3766,0	4694,0	501,0	157,0	2,0	1394,0	5406,0	5609,0	5117,0	2571,0
3550308005166	3605,0	4076,0	4994,0	3923,0	3155,0	2256,0	1282,0	609,0	194,0	22,0	1,0	3512,0	4244,0	5072,0	4545,0	3736,0	2855,0	1782,0	938,0	322,0	49,0	6,0	51178,0	71,0	6891,0	7117,0	1547,0	516,0	7,0	3064,0	8320,0	10066,0	8468,0	5111,0
3550308005165	3858,0	4333,0	4859,0	3978,0	2885,0	1945,0	961,0	390,0	106,0	13,0	1,0	3730,0	4405,0	5174,0	4378,0	3438,0	2438,0	1271,0	578,0	215,0	31,0	3,0	48990,0	44,0	6323,0	7588,0	968,0	321,0	4,0	2232,0	8738,0	10033,0	8356,0	4383,0
3550308005169	2168,0	2567,0	3424,0	3297,0	2589,0	2138,0	1409,0	794,0	271,0	31,0	2,0	2000,0	2505,0	3666,0	3612,0	3090,0	2826,0	1844,0	1124,0	479,0	106,0	2,0	39944,0	137,0	5679,0	4168,0	1918,0	750,0	4,0	3253,0	5072,0	7090,0	6909,0	4964,0
3550308005271	2715,0	3104,0	2799,0	2363,0	1686,0	1118,0	528,0	137,0	36,0	8,0	1,0	2870,0	3197,0	3045,0	2587,0	2009,0	1571,0	713,0	260,0	89,0	8,0	4,0	30848,0	16,0	3695,0	5585,0	397,0	125,0	5,0	1241,0	6301,0	5844,0	4950,0	2689,0
3550308005272	3262,0	3526,0	3646,0	2895,0	1883,0	1683,0	825,0	235,0	45,0	5,0	0,0	3272,0	3566,0	3886,0	3352,0	2425,0	2456,0	1148,0	397,0	139,0	10,0	1,0	38657,0	15,0	4308,0	6534,0	632,0	184,0	1,0	1973,0	7092,0	7532,0	6247,0	4139,0
3550308005273	2609,0	2894,0	2831,0	2465,0	1896,0	1294,0	483,0	159,0	23,0	4,0	0,0	2543,0	2958,0	2959,0	2852,0	2220,0	1685,0	779,0	267,0	82,0	8,0	2,0	31013,0	12,0	4116,0	5152,0	426,0	105,0	2,0	1262,0	5852,0	5790,0	5317,0	2979,0
3550308005232	2092,0	2397,0	2596,0	2355,0	1799,0	1153,0	709,0	258,0	63,0	13,0	2,0	2074,0	2444,0	2790,0	2682,0	2135,0	1550,0	888,0	417,0	139,0	13,0	5,0	28574,0	26,0	3934,0	4166,0	675,0	202,0	7,0	1597,0	4841,0	5386,0	5037,0	2703,0
3550308005231	3481,0	3856,0	4334,0	3728,0	2796,0	1957,0	1070,0	455,0	119,0	14,0	0,0	3266,0	3795,0	4670,0	4105,0	3273,0	2673,0	1525,0	633,0	270,0	38,0	1,0	46059,0	52,0	6069,0	6747,0	1088,0	389,0	1,0	2595,0	7651,0	9004,0	7833,0	4630,0
3550308005295	2751,0	3125,0	3116,0	2804,0	2107,0	1339,0	575,0	162,0	36,0	8,0	1,0	2657,0	3062,0	3400,0	3127,0	2447,0	1640,0	734,0	236,0	97,0	13,0	1,0	33438,0	21,0	4554,0	5408,0	398,0	133,0	2,0	1309,0	6187,0	6516,0	5931,0	2979,0
3550308005078	2014,0	2655,0	3283,0	2958,0	2821,0	2422,0	1557,0	1045,0	432,0	49,0	5,0	2062,0	2471,0	3399,0	3295,0	3171,0	3076,0	2187,0	1633,0	829,0	146,0	6,0	41516,0	195,0	5992,0	4076,0	2678,0	1261,0	11,0	3744,0	5126,0	6682,0	6253,0	5498,0
3550308005077	2188,0	2723,0	3257,0	3251,0	2823,0	2311,0	1483,0	925,0	396,0	42,0	2,0	2035,0	2501,0	3369,0	3607,0	3431,0	2838,0	2147,0	1549,0	741,0	140,0	6,0	41765,0	182,0	6254,0	4223,0	2474,0	1137,0	8,0	3630,0	5224,0	6626,0	6858,0	5149,0
3550308005062	3231,0	3532,0	4694,0	3955,0	3285,0	2712,0	1729,0	1037,0	420,0	56,0	2,0	3097,0	3653,0	4866,0	4454,0	3820,0	3508,0	2487,0	1684,0	784,0	118,0	5,0	53129,0	174,0	7105,0	6328,0	2721,0	1204,0	7,0	4216,0	7185,0	9560,0	8409,0	6220,0
3550308005030	1669,0	1958,0	2690,0	2542,0	2118,0	1866,0	1032,0	686,0	286,0	25,0	3,0	1672,0	2029,0	2887,0	2813,0	2513,0	2346,0	1540,0	1156,0	579,0	77,0	8,0	32495,0	102,0	4631,0	3341,0	1842,0	865,0	11,0	2572,0	3987,0	5577,0	5355,0	4212,0
3550308005164	3417,0	3819,0	4359,0	4275,0	2847,0	1969,0	1154,0	505,0	142,0	20,0	2,0	3450,0	3901,0	4707,0	4577,0	3223,0	2586,0	1497,0	788,0	286,0	46,0	4,0	47574,0	66,0	6070,0	6867,0	1293,0	428,0	6,0	2651,0	7720,0	9066,0	8852,0	4555,0
3550308005167	3120,0	3332,0	3779,0	3352,0	2485,0	1623,0	970,0	412,0	102,0	6,0	1,0	3023,0	3312,0	3994,0	3677,0	2874,0	2137,0	1206,0	572,0	188,0	39,0	3,0	40207,0	45,0	5359,0	6143,0	984,0	290,0	4,0	2176,0	6644,0	7773,0	7029,0	3760,0
3550308005168	3077,0	3733,0	3820,0	3186,0	2256,0	1450,0	781,0	240,0	48,0	13,0	0,0	3173,0	3722,0	3927,0	3618,0	2527,0	1735,0	979,0	370,0	112,0	17,0	4,0	38788,0	30,0	4783,0	6250,0	610,0	160,0	4,0	1760,0	7455,0	7747,0	6804,0	3185,0
3550308005219	2079,0	2580,0	2910,0	2736,0	2146,0	1646,0	942,0	434,0	149,0	16,0	0,0	2160,0	2573,0	3114,0	3000,0	2667,0	2113,0	1256,0	661,0	263,0	28,0	1,0	33474,0	44,0	4813,0	4239,0	1095,0	412,0	1,0	2198,0	5153,0	6024,0	5736,0	3759,0
3550308005217	3156,0	3810,0	4167,0	3738,0	2908,0	2189,0	1216,0	513,0	157,0	17,0	0,0	2999,0	3705,0	4258,0	4043,0	3310,0	2759,0	1651,0	770,0	329,0	35,0	2,0	45732,0	52,0	6218,0	6155,0	1283,0	486,0	2,0	2867,0	7515,0	8425,0	7781,0	4948,0
3550308005218	2467,0	3005,0	3069,0	2798,0	2407,0	1716,0	958,0	278,0	79,0	11,0	1,0	2381,0	2837,0	3446,0	3216,0	2649,0	2017,0	1083,0	369,0	146,0	26,0	1,0	34960,0	37,0	5056,0	4848,0	647,0	225,0	2,0	2041,0	5842,0	6515,0	6014,0	3733,0
3550308005287	3435,0	4045,0	4499,0	3777,0	3135,0	2232,0	1332,0	627,0	165,0	25,0	0,0	3351,0	3969,0	4597,0	4259,0	3620,0	2886,0	1660,0	837,0	343,0	50,0	3,0	48847,0	75,0	6755,0	6786,0	1464,0	508,0	3,0	2992,0	8014,0	9096,0	8036,0	5118,0
3550308005286	2585,0	2863,0	3098,0	2707,0	2020,0	1397,0	805,0	379,0	97,0	9,0	0,0	2468,0	2922,0	3283,0	2907,0	2312,0	1718,0	1113,0	504,0	138,0	20,0	2,0	33347,0	29,0	4332,0	5053,0	883,0	235,0	2,0	1918,0	5785,0	6381,0	5614,0	3115,0
3550308005152	3324,0	3791,0	4133,0	3801,0	2913,0	2188,0	1053,0	362,0	91,0	13,0	0,0	3209,0	3709,0	4517,0	4035,0	3303,0	2394,0	1234,0	522,0	182,0	23,0	2,0	44799,0	36,0	6216,0	6533,0	884,0	273,0	2,0	2287,0	7500,0	8650,0	7836,0	4582,0
3550308005150	3413,0	4065,0	4629,0	4232,0	3296,0	2611,0	1622,0	664,0	176,0	16,0	2,0	3300,0	3962,0	4740,0	4473,0	3688,0	3050,0	2003,0	916,0	320,0	61,0	2,0	51241,0	77,0	6984,0	6713,0	1580,0	496,0	4,0	3625,0	8027,0	9369,0	8705,0	5661,0
3550308005203	2169,0	2491,0	2744,0	2465,0	1970,0	1533,0	840,0	314,0	85,0	8,0	0,0	2093,0	2532,0	2854,0	2766,0	2180,0	1820,0	1013,0	471,0	178,0	30,0	1,0	30557,0	38,0	4150,0	4262,0	785,0	263,0	1,0	1853,0	5023,0	5598,0	5231,0	3353,0
3550308005269	2511,0	2909,0	2743,0	2314,0	1678,0	1144,0	576,0	215,0	45,0	4,0	0,0	2471,0	2854,0	2774,0	2673,0	1979,0	1544,0	861,0	353,0	107,0	9,0	1,0	29765,0	13,0	3657,0	4982,0	568,0	152,0	1,0	1437,0	5763,0	5517,0	4987,0	2688,0
3550308005268	3871,0	4269,0	3957,0	3239,0	2487,0	1746,0	624,0	194,0	35,0	3,0	0,0	3614,0	4389,0	4250,0	3680,0	3056,0	2079,0	924,0	344,0	98,0	15,0	3,0	42877,0	18,0	5543,0	7485,0	538,0	133,0	3,0	1548,0	8658,0	8207,0	6919,0	3825,0
3550308005270	3516,0	4031,0	3517,0	3070,0	2411,0	1400,0	529,0	171,0	44,0	2,0	0,0	3379,0	4115,0	3690,0	3219,0	2588,0	1584,0	676,0	285,0	80,0	12,0	2,0	38321,0	14,0	4999,0	6895,0	456,0	124,0	2,0	1205,0	8146,0	7207,0	6289,0	2984,0
3550308005012	874,0	1249,0	3079,0	1950,0	1601,0	1548,0	1158,0	771,0	437,0	50,0	0,0	831,0	1365,0	3446,0	2221,0	2050,0	2177,0	1708,0	1320,0	916,0	219,0	10,0	28980,0	269,0	3651,0	1705,0	2091,0	1353,0	10,0	2866,0	2614,0	6525,0	4171,0	3725,0
3550308005013	742,0	1119,0	3269,0	2503,0	1901,0	1564,0	1056,0	634,0	344,0	54,0	2,0	795,0	1173,0	3355,0	2427,0	2005,0	2067,0	1472,0	1066,0	671,0	161,0	5,0	28385,0	215,0	3906,0	1537,0	1700,0	1015,0	7,0	2528,0	2292,0	6624,0	4930,0	3631,0
3550308005044	2099,0	2364,0	3210,0	2884,0	2532,0	2249,0	1495,0	1064,0	442,0	47,0	1,0	1985,0	2279,0	3299,0	3288,0	2952,0	2959,0	2031,0	1596,0	749,0	130,0	6,0	39661,0	177,0	5484,0	4084,0	2660,0	1191,0	7,0	3526,0	4643,0	6509,0	6172,0	5208,0
3550308005091	2733,0	3240,0	4127,0	3458,0	3031,0	2436,0	1294,0	809,0	340,0	36,0	0,0	2599,0	3122,0	4324,0	3905,0	3448,0	3066,0	1906,0	1326,0	592,0	88,0	1,0	45881,0	124,0	6479,0	5332,0	2135,0	932,0	1,0	3200,0	6362,0	8451,0	7363,0	5502,0
3550308005045	1147,0	1164,0	1860,0	1976,0	1675,0	1447,0	789,0	494,0	199,0	25,0	0,0	1086,0	1183,0	2052,0	2228,0	1937,0	1847,0	1088,0	839,0	422,0	85,0	3,0	23546,0	110,0	3612,0	2233,0	1333,0	621,0	3,0	1877,0	2347,0	3912,0	4204,0	3294,0
3550308005282	3161,0	3600,0	3434,0	3144,0	2334,0	1409,0	668,0	225,0	55,0	11,0	1,0	3157,0	3597,0	3663,0	3529,0	2465,0	1569,0	832,0	326,0	105,0	13,0	0,0	37298,0	24,0	4799,0	6318,0	551,0	160,0	1,0	1500,0	7197,0	7097,0	6673,0	2978,0
3550308005285	3671,0	4323,0	4366,0	3453,0	2928,0	1854,0	765,0	244,0	64,0	8,0	0,0	3462,0	4405,0	4359,0	3855,0	3344,0	2080,0	892,0	342,0	125,0	18,0	6,0	44564,0	26,0	6272,0	7133,0	586,0	189,0	6,0	1657,0	8728,0	8725,0	7308,0	3934,0
3550308005280	4549,0	4982,0	5140,0	4430,0	3331,0	2252,0	1246,0	428,0	99,0	10,0	0,0	4351,0	5018,0	5527,0	4979,0	3736,0	2806,0	1588,0	623,0	194,0	30,0	2,0	55321,0	40,0	7067,0	8900,0	1051,0	293,0	2,0	2834,0	10000,0	10667,0	9409,0	5058,0
3550308005283	3983,0	4388,0	4994,0	4372,0	3139,0	2388,0	1394,0	461,0	118,0	14,0	2,0	3743,0	4578,0	5473,0	4672,0	3628,0	3023,0	1670,0	638,0	234,0	39,0	1,0	52952,0	53,0	6767,0	7726,0	1099,0	352,0	3,0	3064,0	8966,0	10467,0	9044,0	5411,0
3550308005284	3459,0	4339,0	4259,0	3814,0	2948,0	1953,0	967,0	343,0	91,0	14,0	0,0	3430,0	4250,0	4535,0	4076,0	3424,0	2245,0	1217,0	443,0	151,0	21,0	1,0	45980,0	35,0	6372,0	6889,0	786,0	242,0	1,0	2184,0	8589,0	8794,0	7890,0	4198,0
3550308005281	2782,0	3129,0	2645,0	2559,0	1920,0	912,0	344,0	129,0	25,0	4,0	0,0	2671,0	3038,0	2693,0	2758,0	1939,0	907,0	374,0	151,0	43,0	8,0	1,0	29032,0	12,0	3859,0	5453,0	280,0	68,0	1,0	718,0	6167,0	5338,0	5317,0	1819,0
3550308005303	2596,0	3042,0	2825,0	2253,0	1864,0	1200,0	614,0	189,0	49,0	5,0	0,0	2403,0	2869,0	2884,0	2461,0	1991,0	1318,0	513,0	194,0	87,0	8,0	2,0	29367,0	13,0	3855,0	4999,0	383,0	136,0	2,0	1127,0	5911,0	5709,0	4714,0	2518,0
3550308005098	1231,0	1160,0	2136,0	2532,0	2006,0	1824,0	1191,0	576,0	259,0	38,0	0,0	1180,0	1152,0	2533,0	3114,0	2307,0	2332,0	1449,0	895,0	676,0	113,0	5,0	28709,0	151,0	4313,0	2411,0	1471,0	935,0	5,0	2640,0	2312,0	4669,0	5646,0	4156,0
3550308005099	845,0	850,0	1518,0	1866,0	1356,0	1263,0	882,0	418,0	235,0	23,0	2,0	809,0	878,0	1845,0	2107,0	1646,0	1720,0	1067,0	710,0	502,0	77,0	4,0	20623,0	100,0	3002,0	1654,0	1128,0	737,0	6,0	1949,0	1728,0	3363,0	3973,0	2983,0
3550308005049	1498,0	1480,0	2230,0	2752,0	2352,0	2283,0	1567,0	862,0	451,0	71,0	4,0	1404,0	1519,0	2690,0	3318,0	2835,0	2709,0	1870,0	1180,0	792,0	164,0	5,0	34036,0	235,0	5187,0	2902,0	2042,0	1243,0	9,0	3437,0	2999,0	4920,0	6070,0	4992,0
3550308005306	2542,0	3162,0	3003,0	2092,0	2052,0	1335,0	466,0	156,0	30,0	3,0	0,0	2345,0	3079,0	3008,0	2319,0	2385,0	1450,0	552,0	234,0	99,0	20,0	0,0	30332,0	23,0	4437,0	4887,0	390,0	129,0	0,0	1018,0	6241,0	6011,0	4411,0	2785,0
3550308005276	3180,0	3529,0	2961,0	2795,0	2327,0	1223,0	537,0	155,0	37,0	2,0	0,0	3071,0	3523,0	3218,0	3040,0	2313,0	1280,0	582,0	209,0	61,0	13,0	0,0	34056,0	15,0	4640,0	6251,0	364,0	98,0	0,0	1119,0	7052,0	6179,0	5835,0	2503,0
3550308005275	2869,0	3259,0	3086,0	2761,0	2221,0	1626,0	766,0	270,0	59,0	10,0	1,0	2643,0	3104,0	3270,0	2940,0	2352,0	1700,0	815,0	322,0	113,0	29,0	1,0	34217,0	39,0	4573,0	5512,0	592,0	172,0	2,0	1581,0	6363,0	6356,0	5701,0	3326,0
3550308005251	3607,0	4228,0	4141,0	3453,0	2830,0	1830,0	1010,0	399,0	102,0	21,0	0,0	3414,0	4152,0	4235,0	3787,0	3130,0	2173,0	1204,0	566,0	163,0	22,0	2,0	44469,0	43,0	5960,0	7021,0	965,0	265,0	2,0	2214,0	8380,0	8376,0	7240,0	4003,0
3550308005255	2537,0	3147,0	2928,0	2170,0	1840,0	1391,0	515,0	149,0	37,0	5,0	0,0	2614,0	3112,0	2970,0	2524,0	2234,0	1508,0	670,0	265,0	88,0	8,0	1,0	30713,0	13,0	4074,0	5151,0	414,0	125,0	1,0	1185,0	6259,0	5898,0	4694,0	2899,0
3550308005256	2616,0	3190,0	2772,0	2606,0	1944,0	1186,0	650,0	224,0	55,0	4,0	0,0	2630,0	3130,0	3109,0	2830,0	2255,0	1497,0	902,0	326,0	114,0	11,0	0,0	32051,0	15,0	4199,0	5246,0	550,0	169,0	0,0	1552,0	6320,0	5881,0	5436,0	2683,0
3550308005192	3017,0	3471,0	3988,0	3523,0	2873,0	2258,0	1315,0	614,0	229,0	19,0	0,0	2895,0	3418,0	4390,0	3874,0	3277,0	2850,0	1613,0	939,0	390,0	54,0	1,0	45008,0	73,0	6150,0	5912,0	1553,0	619,0	1,0	2928,0	6889,0	8378,0	7397,0	5108,0
3550308005139	3095,0	3512,0	3744,0	3152,0	2653,0	1672,0	754,0	330,0	113,0	9,0	0,0	2933,0	3486,0	3878,0	3332,0	2857,0	1862,0	895,0	507,0	201,0	23,0	1,0	39009,0	32,0	5510,0	6028,0	837,0	314,0	1,0	1649,0	6998,0	7622,0	6484,0	3534,0
3550308005140	2088,0	2406,0	2581,0	2440,0	1924,0	1440,0	881,0	351,0	85,0	16,0	1,0	2026,0	2283,0	2806,0	2726,0	2151,0	1720,0	981,0	473,0	183,0	34,0	2,0	29598,0	50,0	4075,0	4114,0	824,0	268,0	3,0	1862,0	4689,0	5387,0	5166,0	3160,0
3550308005117	1565,0	1997,0	2500,0	2324,0	2004,0	1802,0	994,0	564,0	231,0	28,0	1,0	1546,0	1841,0	2674,0	2535,0	2355,0	2170,0	1312,0	986,0	480,0	75,0	1,0	29985,0	103,0	4359,0	3111,0	1550,0	711,0	2,0	2306,0	3838,0	5174,0	4859,0	3972,0
3550308005116	2327,0	2924,0	3668,0	3387,0	3063,0	2589,0	1463,0	815,0	329,0	41,0	1,0	2290,0	2925,0	3864,0	3836,0	3505,0	3186,0	2061,0	1329,0	653,0	77,0	2,0	44335,0	118,0	6568,0	4617,0	2144,0	982,0	3,0	3524,0	5849,0	7532,0	7223,0	5775,0
3550308005119	2131,0	2554,0	2879,0	2528,0	2210,0	1791,0	928,0	522,0	182,0	27,0	0,0	2037,0	2594,0	3046,0	2843,0	2547,0	2252,0	1262,0	811,0	381,0	50,0	1,0	33576,0	77,0	4757,0	4168,0	1333,0	563,0	1,0	2190,0	5148,0	5925,0	5371,0	4043,0
3550308005118	2114,0	2617,0	3167,0	2701,0	2220,0	1789,0	991,0	584,0	229,0	16,0	1,0	2035,0	2457,0	3254,0	2907,0	2593,0	2157,0	1284,0	912,0	352,0	49,0	2,0	34431,0	65,0	4813,0	4149,0	1496,0	581,0	3,0	2275,0	5074,0	6421,0	5608,0	3946,0
3550308005279	2640,0	2992,0	3230,0	2432,0	2060,0	1507,0	509,0	131,0	38,0	4,0	0,0	2510,0	3111,0	3367,0	2739,0	2414,0	1542,0	571,0	197,0	75,0	17,0	2,0	32088,0	21,0	4474,0	5150,0	328,0	113,0	2,0	1080,0	6103,0	6597,0	5171,0	3049,0
3550308005304	3103,0	3608,0	3130,0	2613,0	2361,0	1203,0	391,0	108,0	26,0	2,0	0,0	3034,0	3823,0	3206,0	2964,0	2450,0	1194,0	462,0	167,0	63,0	11,0	3,0	33922,0	13,0	4811,0	6137,0	275,0	89,0	3,0	853,0	7431,0	6336,0	5577,0	2397,0
3550308005264	2417,0	2886,0	2828,0	2400,0	1983,0	1319,0	734,0	329,0	95,0	12,0	1,0	2346,0	2896,0	2906,0	2644,0	2253,0	1574,0	914,0	463,0	177,0	27,0	1,0	31205,0	39,0	4236,0	4763,0	792,0	272,0	2,0	1648,0	5782,0	5734,0	5044,0	2893,0
3550308005266	3733,0	4356,0	4066,0	3661,0	2679,0	1846,0	897,0	318,0	82,0	10,0	0,0	3570,0	4130,0	4398,0	3849,0	3013,0	2299,0	1132,0	478,0	148,0	29,0	2,0	44696,0	39,0	5692,0	7303,0	796,0	230,0	2,0	2029,0	8486,0	8464,0	7510,0	4145,0
3550308005265	2199,0	2599,0	2584,0	2157,0	1748,0	1275,0	614,0	244,0	90,0	11,0	1,0	2119,0	2633,0	2728,0	2358,0	1953,0	1437,0	768,0	399,0	156,0	21,0	1,0	28095,0	32,0	3701,0	4318,0	643,0	246,0	2,0	1382,0	5232,0	5312,0	4515,0	2712,0
